_id,name,category,price,pic,description
ObjectId("5eb4a52b8c261c69a007d639"),Poudre d amandes,almond-meal,27,https://static.openfoodfacts.org/images/products/871/854/699/7105/front_en.4.400.jpg,"{"rating":2.02,"quantity":"200 g","energy-kcal_100g":595,"energy_100g":2489,"fat_100g":50,"saturated-fat_100g":3.8}"
ObjectId("5eb4a52b8c261c69a007d784"),Nuts & Berries,dried-blueberries,21,https://static.openfoodfacts.org/images/products/009/661/925/7546/front_fr.4.400.jpg,"{"rating":1.83,"quantity":"794 g","energy-kcal_100g":150,"energy_100g":2090,"fat_100g":30,"saturated-fat_100g":3.33}"
ObjectId("5eb4a52b8c261c69a007d785"),Pois chiches,dried-chickpeas,21,https://static.openfoodfacts.org/images/products/410/442/003/4167/front_fr.10.400.jpg,"{"rating":1.61,"quantity":"500 g","energy-kcal_100g":359,"energy_100g":1502,"fat_100g":6,"saturated-fat_100g":0.5}"
ObjectId("5eb4a52b8c261c69a007d786"),Kicher Erbsen,dried-chickpeas,46,https://static.openfoodfacts.org/images/products/308/368/100/3949/front_fr.5.400.jpg,"{"rating":4.52,"quantity":"500 g","energy-kcal_100g":337,"energy_100g":1417,"fat_100g":5.9,"saturated-fat_100g":0.01}"
ObjectId("5eb4a52b8c261c69a007d787"),Soft Datteln,dried-dates,42,https://static.openfoodfacts.org/images/products/433/718/557/7086/front_en.6.400.jpg,"{"rating":0.75,"quantity":"200 g","energy-kcal_100g":332,"energy_100g":1389,"fat_100g":0.5,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d788"),Trail Mix,dried-mixed-fruits,33,https://static.openfoodfacts.org/images/products/501/025/167/8526/front_en.6.400.jpg,"{"rating":4.39,"quantity":"200 g e","energy-kcal_100g":0,"energy_100g":1634,"fat_100g":15.6,"saturated-fat_100g":2.4}"
ObjectId("5eb4a52b8c261c69a007d789"),Boulgour biologique,durum-wheats,32,https://static.openfoodfacts.org/images/products/900/645/318/5906/front_fr.4.400.jpg,"{"rating":2.42,"quantity":"750g","energy-kcal_100g":353,"energy_100g":1477,"fat_100g":1.5,"saturated-fat_100g":0.3}"
ObjectId("5eb4a52b8c261c69a007d78a"),Gnocchetti integrali Bio,durum-wheats,5,https://static.openfoodfacts.org/images/products/805/673/446/2401/front_it.13.400.jpg,"{"rating":4.92,"quantity":"400g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d78b"),Farro soffiato,emmer-wheats,9,https://static.openfoodfacts.org/images/products/800/281/680/7295/front_it.3.400.jpg,"{"rating":3.06,"quantity":"100 g","energy-kcal_100g":359,"energy_100g":1502,"fat_100g":1.9,"saturated-fat_100g":0.3}"
ObjectId("5eb4a52b8c261c69a007d78c"),Graines de fenouil Bio,fennel-seeds,10,https://static.openfoodfacts.org/images/products/761/084/982/1860/front_fr.4.400.jpg,"{"rating":4.56,"quantity":"19 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d78d"),Thins,flatbreads,28,https://static.openfoodfacts.org/images/products/505/097/400/0822/front_en.29.400.jpg,"{"rating":1.46,"quantity":"125 g","energy-kcal_100g":0,"energy_100g":1821,"fat_100g":14.1,"saturated-fat_100g":3.3}"
ObjectId("5eb4a52b8c261c69a007d78e"),Farine de lin,flax-seed-flours,21,https://static.openfoodfacts.org/images/products/400/604/034/9365/front_fr.4.400.jpg,"{"rating":1.8,"quantity":"250 g","energy-kcal_100g":306,"energy_100g":1280,"fat_100g":9.3,"saturated-fat_100g":1}"
ObjectId("5eb4a52b8c261c69a007d78f"),Graines de lin,flax-seeds,9,https://static.openfoodfacts.org/images/products/761/020/032/8083/front_en.3.400.jpg,"{"rating":3.21,"quantity":"200g","energy-kcal_100g":472,"energy_100g":1950,"fat_100g":34,"saturated-fat_100g":3}"
ObjectId("5eb4a52b8c261c69a007d790"),Bio-Leinsamen,flax-seeds,8,https://static.openfoodfacts.org/images/products/910/000/083/0858/front_en.15.400.jpg,"{"rating":4.49,"quantity":"300g","energy-kcal_100g":539,"energy_100g":2255,"fat_100g":43,"saturated-fat_100g":5.3}"
ObjectId("5eb4a52b8c261c69a007d791"),Leinsaat geschrotet,flax-seeds,38,https://static.openfoodfacts.org/images/products/430/561/518/1776/front_de.8.400.jpg,"{"rating":0.43,"quantity":"200 g","energy-kcal_100g":533,"energy_100g":2201,"fat_100g":43.5,"saturated-fat_100g":4.1}"
ObjectId("5eb4a52b8c261c69a007d792"),Milled flax seeds,flax-seeds,11,https://static.openfoodfacts.org/images/products/505/796/701/4163/front_en.3.400.jpg,"{"rating":3.83,"quantity":"175g","energy-kcal_100g":137,"energy_100g":573,"fat_100g":11,"saturated-fat_100g":1.1}"
ObjectId("5eb4a52b8c261c69a007d793"),Linu sēklas,flax-seeds,6,https://static.openfoodfacts.org/images/products/477/008/231/0965/front_lv.7.400.jpg,"{"rating":0.91,"quantity":"150 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d794"),Hemp Seed Flour,flours,15,https://static.openfoodfacts.org/images/products/941/507/712/5241/front_en.4.400.jpg,"{"rating":3.41,"quantity":"300 g","energy-kcal_100g":0,"energy_100g":1190,"fat_100g":9.5,"saturated-fat_100g":0.9}"
ObjectId("5eb4a52b8c261c69a007d795"),Freekeh Cracked Wheat Grains,freekeh,48,https://static.openfoodfacts.org/images/products/501/760/104/2204/front_en.4.400.jpg,"{"rating":1.23,"quantity":"3 kg","energy-kcal_100g":0,"energy_100g":1382,"fat_100g":2.7,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d796"),Salade blé et légumes d'été,fresh-meals,45,https://static.openfoodfacts.org/images/products/343/159/001/2741/front_fr.6.400.jpg,"{"rating":3.8,"quantity":"180 g","energy-kcal_100g":123,"energy_100g":514,"fat_100g":5.4,"saturated-fat_100g":0.6}"
ObjectId("5eb4a52b8c261c69a007d797"),Boulghour aux légumes du soleil,fresh-meals,27,https://static.openfoodfacts.org/images/products/20406684/front_fr.6.400.jpg,"{"rating":2.67,"quantity":"500 g","energy-kcal_100g":155,"energy_100g":649,"fat_100g":4.7,"saturated-fat_100g":0.4}"
ObjectId("5eb4a52b8c261c69a007d798"),Corn Snack, mit Salz,fried-foods,11,https://static.openfoodfacts.org/images/products/403/144/680/2015/front_de.4.400.jpg,"{"rating":3.42,"quantity":"140 g","energy-kcal_100g":485,"energy_100g":2029,"fat_100g":19,"saturated-fat_100g":11}"
ObjectId("5eb4a52b8c261c69a007d799"),Berries Mixed Juice Drink with Organic Chia Seeds,fruit-based-beverages,39,https://static.openfoodfacts.org/images/products/888/820/061/5796/front_en.4.400.jpg,"{"rating":0.79,"quantity":"1l","energy-kcal_100g":43,"energy_100g":180,"fat_100g":0.3,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d79a"),Lemon & Poppy Seed Flavoured Muffin,fruit-muffins,29,https://static.openfoodfacts.org/images/products/600/970/631/2275/front_en.10.400.jpg,"{"rating":1.62,"quantity":"55 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d79b"),Toddy Palm's Seeds & Jackfruit In Syrup,fruits-in-syrup,18,https://static.openfoodfacts.org/images/products/001/622/900/0592/front_en.4.400.jpg,"{"rating":2.28,"quantity":"20 oz","energy-kcal_100g":90,"energy_100g":377,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d79c"),Toddy Palm's Seed & Jackfruit in syrup,fruits-in-syrup,34,https://static.openfoodfacts.org/images/products/084/909/210/1970/front_fr.6.400.jpg,"{"rating":4.18,"quantity":"565 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d79d"),Toddy Palm's Seed whole in syrup,fruits-in-syrup,26,https://static.openfoodfacts.org/images/products/084/909/210/2038/front_fr.5.400.jpg,"{"rating":4.55,"quantity":"565 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d79e"),Palm Seeds (Attap) in Heavy Syrup,fruits-in-syrup,29,https://static.openfoodfacts.org/images/products/084/909/901/2798/front_fr.7.400.jpg,"{"rating":3.39,"quantity":"625 d","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d79f"),Garbanzo de Fuentesauco,fuentesauco-chickpeas,13,https://static.openfoodfacts.org/images/products/843/187/606/3103/front_es.5.400.jpg,"{"rating":3.13,"quantity":"1 Kg","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d7a0"),Gluten free artisan baker 10 grains & seeds bread,gluten-free-breads,16,https://static.openfoodfacts.org/images/products/081/075/701/1514/front_en.5.400.jpg,"{"rating":1.04,"quantity":"13.6oz","energy-kcal_100g":288,"energy_100g":1205,"fat_100g":5.08,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d7a1"),Pure Grain Bread with Chia Seeds,gluten-free-breads,21,https://static.openfoodfacts.org/images/products/506/050/939/0052/front_en.4.400.jpg,"{"rating":2.34,"quantity":"550 g","energy-kcal_100g":301,"energy_100g":1259,"fat_100g":15.7,"saturated-fat_100g":1.81}"
ObjectId("5eb4a52b8c261c69a007d7a2"),Pasta Amaranth,gluten-free-pasta,24,https://static.openfoodfacts.org/images/products/100/000/000/0008/front_en.21.400.jpg,"{"rating":0.58,"quantity":"250g","energy-kcal_100g":370,"energy_100g":1548,"fat_100g":5.5,"saturated-fat_100g":1}"
ObjectId("5eb4a52b8c261c69a007d7a3"),Grötris,glutinous-rices,33,https://static.openfoodfacts.org/images/products/734/001/143/7185/front_sv.4.400.jpg,"{"rating":4.02,"quantity":"1 kg","energy-kcal_100g":365,"energy_100g":1527,"fat_100g":0.5,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d7a4"),Organic golden flaxseed meal,golden-flax-meal,50,https://static.openfoodfacts.org/images/products/003/997/804/9407/front_en.4.400.jpg,"{"rating":4.71,"quantity":"453g","energy-kcal_100g":538,"energy_100g":2251,"fat_100g":34.62,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d7a5"),Graines de Lin Doré,gold-flax-seeds,50,https://static.openfoodfacts.org/images/products/338/039/022/4406/front_fr.16.400.jpg,"{"rating":3.88,"quantity":"500 g","energy-kcal_100g":491,"energy_100g":2054,"fat_100g":37.9,"saturated-fat_100g":3.8}"
ObjectId("5eb4a52b8c261c69a007d7a6"),Semillas de lino dorado,gold-flax-seeds,20,https://static.openfoodfacts.org/images/products/841/201/699/6000/front_es.6.400.jpg,"{"rating":3.44,"quantity":"400 g","energy-kcal_100g":0,"energy_100g":1900,"fat_100g":39,"saturated-fat_100g":4}"
ObjectId("5eb4a52b8c261c69a007d7a7"),Semillas de lino dorado,gold-flax-seeds,33,https://static.openfoodfacts.org/images/products/841/201/699/6000/front_es.6.400.jpg,"{"rating":3,"quantity":"200 g","energy-kcal_100g":0,"energy_100g":2574,"fat_100g":41,"saturated-fat_100g":3.6}"
ObjectId("5eb4a52b8c261c69a007d7a8"),Semillas de lino dorado,gold-flax-seeds,33,https://static.openfoodfacts.org/images/products/841/201/699/6000/front_es.6.400.jpg,"{"rating":2.88,"quantity":"250 g","energy-kcal_100g":522,"energy_100g":2184,"fat_100g":42.8,"saturated-fat_100g":3.7}"
ObjectId("5eb4a52b8c261c69a007d7a9"),Semillas de lino,gold-flax-seeds,50,https://static.openfoodfacts.org/images/products/842/258/431/4618/front_es.13.400.jpg,"{"rating":1.19,"quantity":"400 g","energy-kcal_100g":534,"energy_100g":2234,"fat_100g":42.2,"saturated-fat_100g":3.6}"
ObjectId("5eb4a52b8c261c69a007d7aa"),Semillas de lino dorado,gold-flax-seeds,10,https://static.openfoodfacts.org/images/products/841/201/699/6000/front_es.6.400.jpg,"{"rating":1.29,"quantity":"500 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d7ab"),Premium whole ground flax seed meal,gold-flax-seeds,41,https://static.openfoodfacts.org/images/products/003/997/802/3308/front_en.4.400.jpg,"{"rating":1.62,"quantity":"453 g","energy-kcal_100g":538,"energy_100g":2251,"fat_100g":34.62,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d7ac"),Golden roasted flaxseed,gold-flax-seeds,19,https://static.openfoodfacts.org/images/products/087/132/900/9957/front_en.4.400.jpg,"{"rating":1.01,"quantity":"1.2 kg","energy-kcal_100g":669,"energy_100g":2799,"fat_100g":49.8,"saturated-fat_100g":3.9}"
ObjectId("5eb4a52b8c261c69a007d7ad"),Graines de Lin,gold-flax-seeds,43,https://static.openfoodfacts.org/images/products/761/020/032/8083/front_en.3.400.jpg,"{"rating":1.09,"quantity":"650 g","energy-kcal_100g":563,"energy_100g":2356,"fat_100g":40,"saturated-fat_100g":4}"
ObjectId("5eb4a52b8c261c69a007d7ae"),Linaza dorada,gold-flax-seeds,20,https://static.openfoodfacts.org/images/products/843/652/987/7519/front_es.6.400.jpg,"{"rating":4.01,"quantity":"500 g","energy-kcal_100g":0,"energy_100g":2234,"fat_100g":42.2,"saturated-fat_100g":3.7}"
ObjectId("5eb4a52b8c261c69a007d7af"),Graines de lin,gold-flax-seeds,23,https://static.openfoodfacts.org/images/products/761/020/032/8083/front_en.3.400.jpg,"{"rating":0.36,"quantity":"100 g","energy-kcal_100g":530,"energy_100g":2218,"fat_100g":42,"saturated-fat_100g":3.7}"
ObjectId("5eb4a52b8c261c69a007d7b0"),Semillas de lino dorado,gold-flax-seeds,40,https://static.openfoodfacts.org/images/products/841/201/699/6000/front_es.6.400.jpg,"{"rating":0.69,"quantity":"250 g","energy-kcal_100g":483,"energy_100g":2021,"fat_100g":31,"saturated-fat_100g":3}"
ObjectId("5eb4a52b8c261c69a007d7b1"),Petit salé d'oie,goose-dishes,25,https://static.openfoodfacts.org/images/products/341/695/262/5166/front_fr.4.400.jpg,"{"rating":3.8,"quantity":"760 g","energy-kcal_100g":128,"energy_100g":536,"fat_100g":4.4,"saturated-fat_100g":1}"
ObjectId("5eb4a52b8c261c69a007d7b2"),Lentilles vertes,green-lentils,28,https://static.openfoodfacts.org/images/products/326/385/078/2022/front_fr.9.400.jpg,"{"rating":4.57,"quantity":"500 g","energy-kcal_100g":333,"energy_100g":1393,"fat_100g":1.7,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d7b3"),La lentille verte,green-lentils,8,https://static.openfoodfacts.org/images/products/301/780/024/5019/front_fr.11.400.jpg,"{"rating":1.5,"quantity":"300","energy-kcal_100g":92,"energy_100g":385,"fat_100g":0.7,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d7b4"),Lentilles vertes,green-lentils,16,https://static.openfoodfacts.org/images/products/326/385/078/2022/front_fr.9.400.jpg,"{"rating":2.44,"quantity":"500 g","energy-kcal_100g":0,"energy_100g":1283,"fat_100g":1.6,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d7b5"),Lentilles Vertes Bio Origine France,green-lentils,33,https://static.openfoodfacts.org/images/products/370/022/511/7077/front_fr.10.400.jpg,"{"rating":0.4,"quantity":"500 g","energy-kcal_100g":307,"energy_100g":1284,"fat_100g":1.3,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d7b6"),Lentilles vertes,green-lentils,14,https://static.openfoodfacts.org/images/products/326/385/078/2022/front_fr.9.400.jpg,"{"rating":1.71,"quantity":"500 g","energy-kcal_100g":331,"energy_100g":1385,"fat_100g":1.2,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d7b7"),lentilles vertes Au Naturel,green-lentils,29,https://static.openfoodfacts.org/images/products/349/383/206/0385/front_fr.18.400.jpg,"{"rating":2.75,"quantity":"340g","energy-kcal_100g":97,"energy_100g":406,"fat_100g":0.7,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d7b8"),Lentilles vertes,green-lentils,23,https://static.openfoodfacts.org/images/products/326/385/078/2022/front_fr.9.400.jpg,"{"rating":0.7,"quantity":"500 g","energy-kcal_100g":0,"energy_100g":1269,"fat_100g":1.8,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d7b9"),Lenticchie,green-lentils,23,https://static.openfoodfacts.org/images/products/800/112/085/9440/front_it.4.400.jpg,"{"rating":2.45,"quantity":"380","energy-kcal_100g":92,"energy_100g":385,"fat_100g":0.5,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d7ba"),Lentilles Vertes,green-lentils,6,https://static.openfoodfacts.org/images/products/326/385/078/2022/front_fr.9.400.jpg,"{"rating":4.87,"quantity":"500 g","energy-kcal_100g":290,"energy_100g":1213,"fat_100g":1.5,"saturated-fat_100g":0.4}"
ObjectId("5eb4a52b8c261c69a007d7bb"),Green lentils,green-lentils,40,https://static.openfoodfacts.org/images/products/506/005/098/4229/front_en.5.400.jpg,"{"rating":2.47,"quantity":"500g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d7bc"),Trendy Lunch lentejas verdes con bulgur y cebada,green-lentils,38,https://static.openfoodfacts.org/images/products/590/682/701/7304/front_en.29.400.jpg,"{"rating":0.62,"quantity":"400 g","energy-kcal_100g":0,"energy_100g":1415,"fat_100g":1.7,"saturated-fat_100g":0.5}"
ObjectId("5eb4a52b8c261c69a007d7bd"),Whole Green Lentils,green-lentils,21,https://static.openfoodfacts.org/images/products/931/006/112/1806/front_fr.3.400.jpg,"{"rating":1,"quantity":"375g","energy-kcal_100g":0,"energy_100g":1440,"fat_100g":2.6,"saturated-fat_100g":1}"
ObjectId("5eb4a52b8c261c69a007d7be"),Red lentils pasta organic,green-lentils,7,https://static.openfoodfacts.org/images/products/100/000/000/0002/front_fr.3.400.jpg,"{"rating":4.49,"quantity":"250 g","energy-kcal_100g":334,"energy_100g":1397,"fat_100g":1.7,"saturated-fat_100g":0.4}"
ObjectId("5eb4a52b8c261c69a007d7bf"),Ekologiska Gröna Linser,green-lentils,25,https://static.openfoodfacts.org/images/products/037/899/800/7623/front_sv.6.400.jpg,"{"rating":1.44,"quantity":"400g","energy-kcal_100g":350,"energy_100g":1500,"fat_100g":1.7,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d7c0"),Getrocknete Linsen 500g, Merkur IG,green-lentils,48,https://static.openfoodfacts.org/images/products/900/223/596/5834/front_de.7.400.jpg,"{"rating":4.7,"quantity":"500g","energy-kcal_100g":295,"energy_100g":1234,"fat_100g":1.1,"saturated-fat_100g":0.3}"
ObjectId("5eb4a52b8c261c69a007d7c1"),Kasza pęczak kujawski,groats,37,https://static.openfoodfacts.org/images/products/19068275/front_pl.4.400.jpg,"{"rating":2.56,"quantity":"400 g","energy-kcal_100g":338,"energy_100g":1410,"fat_100g":1.3,"saturated-fat_100g":0.5}"
ObjectId("5eb4a52b8c261c69a007d7c2"),Sprouted flax seed powder,ground-brown-flax-seeds,9,https://static.openfoodfacts.org/images/products/062/773/300/5531/front_en.3.400.jpg,"{"rating":3.97,"quantity":"454 gr","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d7c3"),Ground Cumin,ground-cumin-seeds,40,https://static.openfoodfacts.org/images/products/00223638/front_en.9.400.jpg,"{"rating":3.89,"quantity":"43 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d7c4"),Ground Cumin,ground-cumin-seeds,15,https://static.openfoodfacts.org/images/products/00223638/front_en.9.400.jpg,"{"rating":1.91,"quantity":"255 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d7c5"),Djintan,ground-cumin-seeds,29,https://static.openfoodfacts.org/images/products/87141177/front_nl.15.400.jpg,"{"rating":3.23,"quantity":"25 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d7c6"),Ground Fenugreek,ground-fenugreek-seeds,26,https://static.openfoodfacts.org/images/products/501/353/100/0604/front_en.4.400.jpg,"{"rating":3.58,"quantity":"50 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d7c7"),Leinsamen geschrotet,ground-flax-seeds,37,https://static.openfoodfacts.org/images/products/400/095/007/2207/front_de.17.400.jpg,"{"rating":4.03,"quantity":"200g","energy-kcal_100g":514,"energy_100g":2118,"fat_100g":42.2,"saturated-fat_100g":3.7}"
ObjectId("5eb4a52b8c261c69a007d7c8"),Quinoa Seeds,healthy-foods,7,https://static.openfoodfacts.org/images/products/609/131/491/0011/front_en.4.400.jpg,"{"rating":0.35,"quantity":"300g","energy-kcal_100g":350,"energy_100g":1464,"fat_100g":5.6,"saturated-fat_100g":0.7}"
ObjectId("5eb4a52b8c261c69a007d7c9"),Organic Houmous,hummus,48,https://static.openfoodfacts.org/images/products/00349888/front_en.4.400.jpg,"{"rating":0.74,"quantity":"230 g","energy-kcal_100g":347,"energy_100g":1452,"fat_100g":29.4,"saturated-fat_100g":3.4}"
ObjectId("5eb4a52b8c261c69a007d7ca"),Jasmin Reis,jasmine-rice,11,https://static.openfoodfacts.org/images/products/761/020/005/9239/front_en.3.400.jpg,"{"rating":3.55,"quantity":"1 kg","energy-kcal_100g":355,"energy_100g":1485,"fat_100g":1,"saturated-fat_100g":0.5}"
ObjectId("5eb4a52b8c261c69a007d7cb"),Riz thaï,jasmine-rice,14,https://static.openfoodfacts.org/images/products/303/982/041/7221/front_fr.3.400.jpg,"{"rating":4.48,"quantity":"1 kg","energy-kcal_100g":350,"energy_100g":1464,"fat_100g":0.6,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d7cc"),Riz Thaï,jasmine-rice,33,https://static.openfoodfacts.org/images/products/303/982/041/7221/front_fr.3.400.jpg,"{"rating":1.21,"quantity":"1 kg","energy-kcal_100g":348,"energy_100g":1456,"fat_100g":1.1,"saturated-fat_100g":0.3}"
